# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
272907,1,0,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
272907,12,11,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/1 L1_SingleMu5/1
272908,1,0,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
272908,5,11,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/1 L1_SingleMu5/1
273006,1,0,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
273006,4,12,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
273138,1,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
273150,1,0,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
273150,4,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
273150,40,5,6,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/40 L1_SingleMu5/6
273143,1,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
273145,1,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
273142,None,None,1,HLT_Mu7p5_Track3p5_Jpsi_v2,OR,L1_SingleMu5 L1_SingleMu7
273146,1,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
273158,1,5,6,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/40 L1_SingleMu5/6
273158,17,6,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/3 L1_SingleMu7/1
273158,32,5,6,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/40 L1_SingleMu5/6
273276,1,0,0,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/0 L1_SingleMu5/0
253887,43,11,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/1 L1_SingleMu5/1
254279,1,1,250,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/262139 L1_SingleMu7/250
254279,5,11,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/1 L1_SingleMu5/1
254279,9,1,250,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu5/262139 L1_SingleMu7/250
254279,10,11,1,HLT_Mu7p5_Track3p5_Jpsi_v2/1,OR,L1_SingleMu7/1 L1_SingleMu5/1
