# run,cmsls,prescidx,totprescval,hltpath/prescval,logic,l1bit/prescval
305588,56,4,290,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/290
305814,1,2,430,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/430
305814,5,0,0,HLT_Mu7p5_L2Mu2_Jpsi_v8/0,ONE,L1_DoubleMu0_SQ/0
305814,84,2,430,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/430
305814,560,3,600,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/600
305814,651,4,290,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/290
305814,780,5,320,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/320
305814,879,6,245,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/245
305814,1030,7,190,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/190
305814,1160,8,120,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/120
305814,1164,7,190,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/190
305814,1416,8,120,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/120
300156,1,6,150744,HLT_Mu7p5_L2Mu2_Jpsi_v8/264,ONE,L1_DoubleMu0_SQ/571
300155,1,0,0,HLT_Mu7p5_L2Mu2_Jpsi_v8/0,ONE,L1_DoubleMu0_SQ/0
300155,29,4,800,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/800
300155,423,5,217462,HLT_Mu7p5_L2Mu2_Jpsi_v8/317,ONE,L1_DoubleMu0_SQ/686
300155,750,6,150744,HLT_Mu7p5_L2Mu2_Jpsi_v8/264,ONE,L1_DoubleMu0_SQ/571
300157,1,0,0,HLT_Mu7p5_L2Mu2_Jpsi_v8/0,ONE,L1_DoubleMu0_SQ/0
300157,9,6,150744,HLT_Mu7p5_L2Mu2_Jpsi_v8/264,ONE,L1_DoubleMu0_SQ/571
300157,180,7,84942,HLT_Mu7p5_L2Mu2_Jpsi_v8/198,ONE,L1_DoubleMu0_SQ/429
300157,948,8,37752,HLT_Mu7p5_L2Mu2_Jpsi_v8/132,ONE,L1_DoubleMu0_SQ/286
301665,1,14,120,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/120
301664,1,0,0,HLT_Mu7p5_L2Mu2_Jpsi_v8/0,ONE,L1_DoubleMu0_SQ/0
301664,27,14,120,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/120
301664,49,13,190,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/190
301664,203,14,120,HLT_Mu7p5_L2Mu2_Jpsi_v8/1,ONE,L1_DoubleMu0_SQ/120
316291,1,2,1720,HLT_Mu7p5_L2Mu2_Jpsi_v10/4,ONE,L1_DoubleMu0_SQ/430
321078,1,2,1500,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/1500
321122,1,3,1500,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/1500
321122,212,4,1500,HLT_Mu7p5_L2Mu2_Jpsi_v10/1,ONE,L1_DoubleMu0_SQ/1500
